24-7 Spyz	<http://dbpedia.org/resource/24-7_Spyz>
Prairie Prince	<http://dbpedia.org/resource/Prairie_Prince>
Prince Lasha	<http://dbpedia.org/resource/Prince_Lasha>
Psychic TV	<http://dbpedia.org/resource/Psychic_TV>
Pussy Riot	<http://dbpedia.org/resource/Pussy_Riot>
Quiet Riot	<http://dbpedia.org/resource/Quiet_Riot>
Quincy Jones	<http://dbpedia.org/resource/Quincy_Jones>
Rancid	<http://dbpedia.org/resource/Rancid_(band)>
Ray Cooper	<http://dbpedia.org/resource/Ray_Cooper>
Ray Dorset	<http://dbpedia.org/resource/Ray_Dorset>
Ray Lynch	<http://dbpedia.org/resource/Ray_Lynch>
Ray Phillips	<http://dbpedia.org/resource/Ray_Phillips_(musician)>
Ray White	<http://dbpedia.org/resource/Ray_White>
Rea Garvey	<http://dbpedia.org/resource/Rea_Garvey>
Reba McEntire	<http://dbpedia.org/resource/Reba_McEntire>
Reba Nell McEntire	<http://dbpedia.org/resource/Reba_McEntire>
Rebellion	<http://dbpedia.org/resource/Rebellion_(band)>
Richard Thompson	<http://dbpedia.org/resource/Richard_Thompson_(musician)>
Rick Fenn	<http://dbpedia.org/resource/Rick_Fenn>
Rick James	<http://dbpedia.org/resource/Rick_James>
Rico Seith	<http://dbpedia.org/resource/Rico_Seith>
Rob Arnold	<http://dbpedia.org/resource/Rob_Arnold>
Rob Zombie	<http://dbpedia.org/resource/Rob_Zombie>
Robert Earl Keen	<http://dbpedia.org/resource/Robert_Earl_Keen>
Robert Forster	<http://dbpedia.org/resource/Robert_Forster_(musician)>
Robert Palmer	<http://dbpedia.org/resource/Robert_Palmer_(singer)>
Robin Mark	<http://dbpedia.org/resource/Robin_Mark>
Sir Roger Norrington	<http://dbpedia.org/resource/Roger_Norrington>
Rokia Traore	<http://dbpedia.org/resource/Rokia_Traor%C3%A9>
Ron Affif	<http://dbpedia.org/resource/Ron_Affif>
Ron Kenoly	<http://dbpedia.org/resource/Ron_Kenoly>
Rory Storm	<http://dbpedia.org/resource/Rory_Storm>
Roxy Music	<http://dbpedia.org/resource/Roxy_Music>
Roy Lynes	<http://dbpedia.org/resource/Roy_Lynes>
Ry Cooder	<http://dbpedia.org/resource/Ry_Cooder>
Ryan Adams	<http://dbpedia.org/resource/Ryan_Adams>
David Ryan Adams	<http://dbpedia.org/resource/Ryan_Adams>
Saïan Supa Crew	<http://dbpedia.org/resource/Sa%C3%AFan_Supa_Crew>
Sade	<http://dbpedia.org/resource/Sade_(band)>
Saga	<http://dbpedia.org/resource/Saga_(band)>
Sam & Dave	<http://dbpedia.org/resource/Sam_&_Dave>
Sam Cooke	<http://dbpedia.org/resource/Sam_Cooke>
Sammy Price	<http://dbpedia.org/resource/Sammy_Price>
Sampsa Astala	<http://dbpedia.org/resource/Sampsa_Astala>
Sandy Denny	<http://dbpedia.org/resource/Sandy_Denny>
Sara Carter	<http://dbpedia.org/resource/Sara_Carter>
Sara Evans	<http://dbpedia.org/resource/Sara_Evans>
Alexander Coe	<http://dbpedia.org/resource/Sasha_(DJ)>
Alexander Paul Coe	<http://dbpedia.org/resource/Sasha_(DJ)>
Christopher von Deylen	<http://dbpedia.org/resource/Schiller_(band)>
Scott Bradley	<http://dbpedia.org/resource/Scott_Bradley>
Scott Gorham	<http://dbpedia.org/resource/Scott_Gorham>
Sean Combs	<http://dbpedia.org/resource/Sean_Combs>
Sean John Combs	<http://dbpedia.org/resource/Sean_Combs>
Sekouba Bambino	<http://dbpedia.org/resource/Sekouba_Bambino>
Sektor Gaza	<http://dbpedia.org/resource/Sektor_Gaza>
Senses Fail	<http://dbpedia.org/resource/Senses_Fail>
Sha Na Na	<http://dbpedia.org/resource/Sha_Na_Na>
Shadow Gallery	<http://dbpedia.org/resource/Shadow_Gallery>
Shayne Ward	<http://dbpedia.org/resource/Shayne_Ward>
Shenandoah	<http://dbpedia.org/resource/Shenandoah_(band)>
Sheryl Crow	<http://dbpedia.org/resource/Sheryl_Crow>
Shirehorses	<http://dbpedia.org/resource/Shirehorses>
Simon Fisher	<http://dbpedia.org/resource/Simon_Fisher_Turner>
Simon Fisher-Turner	<http://dbpedia.org/resource/Simon_Fisher_Turner>
Siouxsie Sioux	<http://dbpedia.org/resource/Siouxsie_Sioux>
Skid Row	<http://dbpedia.org/resource/Skid_Row_(American_band)>
Skinny Puppy	<http://dbpedia.org/resource/Skinny_Puppy>
Skip James	<http://dbpedia.org/resource/Skip_James>
Skyforger	<http://dbpedia.org/resource/Skyforger>
Slashs Snakepit	<http://dbpedia.org/resource/Slash's_Snakepit>
Small Faces	<http://dbpedia.org/resource/Small_Faces>
Snow Patrol	<http://dbpedia.org/resource/Snow_Patrol>
SOiL	<http://dbpedia.org/resource/Soil_(band)>
Son House	<http://dbpedia.org/resource/Son_House>
Sonicflood	<http://dbpedia.org/resource/Sonicflood>
Sonny & Cher	<http://dbpedia.org/resource/Sonny_&_Cher>
Sonny Greer	<http://dbpedia.org/resource/Sonny_Greer>
Soulja Boy	<http://dbpedia.org/resource/Soulja_Boy>
Space	<http://dbpedia.org/resource/Space_(French_band)>
Sprung Monkey	<http://dbpedia.org/resource/Sprung_Monkey>
Spyro Gyra	<http://dbpedia.org/resource/Spyro_Gyra>
Steely Dan	<http://dbpedia.org/resource/Steely_Dan>
Stephan Ebn	<http://dbpedia.org/resource/Stephan_Ebn>
Stephen Gately	<http://dbpedia.org/resource/Stephen_Gately>
Stereolab	<http://dbpedia.org/resource/Stereolab>
Steve Beresford	<http://dbpedia.org/resource/Steve_Beresford>
Steve Conte	<http://dbpedia.org/resource/Steve_Conte>
Steve Digiorgio	<http://dbpedia.org/resource/Steve_DiGiorgio>
Steve Lacy	<http://dbpedia.org/resource/Steve_Lacy>
Steve Swell	<http://dbpedia.org/resource/Steve_Swell>
Stone Sour	<http://dbpedia.org/resource/Stone_Sour>
Sue Mingus	<http://dbpedia.org/resource/Sue_Mingus>
Suprême NTM	<http://dbpedia.org/resource/Supr%C3%AAme_NTM>
Sweet	<http://dbpedia.org/resource/Sweet_(band)>
Swizz Beatz	<http://dbpedia.org/resource/Swizz_Beatz>
Sylvia	<http://dbpedia.org/resource/Sylvia_(singer)>
Sylvia Mason-James	<http://dbpedia.org/resource/Sylvia_Mason-James>
TSA	<http://dbpedia.org/resource/TSA_(band)>
Tarkan	<http://dbpedia.org/resource/Tarkan_(singer)>
Teddy Charles	<http://dbpedia.org/resource/Teddy_Charles>
Testament	<http://dbpedia.org/resource/Testament_(band)>
Tetsuya Komuro	<http://dbpedia.org/resource/Tetsuya_Komuro>
Tha Dogg Pound	<http://dbpedia.org/resource/Tha_Dogg_Pound>
5th Dimension	<http://dbpedia.org/resource/The_5th_Dimension>
Babys	<http://dbpedia.org/resource/The_Babys>
Bates	<http://dbpedia.org/resource/The_Bates>
Berzerker	<http://dbpedia.org/resource/The_Berzerker>
Black Crowes	<http://dbpedia.org/resource/The_Black_Crowes>
Black Keys	<http://dbpedia.org/resource/The_Black_Keys>
Blue Flame	<http://dbpedia.org/resource/The_Blue_Flame>
Blues Brothers	<http://dbpedia.org/resource/The_Blues_Brothers>
Briefs	<http://dbpedia.org/resource/The_Briefs>
Byrds	<http://dbpedia.org/resource/The_Byrds>
Carpenters	<http://dbpedia.org/resource/The_Carpenters>
DOC	<http://dbpedia.org/resource/The_D.O.C.>
Delfonics	<http://dbpedia.org/resource/The_Delfonics>
Dirty Mac	<http://dbpedia.org/resource/The_Dirty_Mac>
Dubliners	<http://dbpedia.org/resource/The_Dubliners>
Earth Angels	<http://dbpedia.org/resource/The_Earth_Angels>
Fab Four	<http://dbpedia.org/resource/The_Fab_Four_(tribute)>
Field Mice	<http://dbpedia.org/resource/The_Field_Mice>
Four Seasons	<http://dbpedia.org/resource/The_Four_Seasons_(band)>
Get Up Kids	<http://dbpedia.org/resource/The_Get_Up_Kids>
Grease Band	<http://dbpedia.org/resource/The_Grease_Band>
Honeydrippers	<http://dbpedia.org/resource/The_Honeydrippers>
Ink Spots	<http://dbpedia.org/resource/The_Ink_Spots>
Lemonheads	<http://dbpedia.org/resource/The_Lemonheads>
Lonely Island	<http://dbpedia.org/resource/The_Lonely_Island>
Mighty Mighty Bosstones	<http://dbpedia.org/resource/The_Mighty_Mighty_Bosstones>
Mothers of Invention	<http://dbpedia.org/resource/The_Mothers_of_Invention>
Poets	<http://dbpedia.org/resource/The_Poets>
Pretty Reckless	<http://dbpedia.org/resource/The_Pretty_Reckless>
Real Group	<http://dbpedia.org/resource/The_Real_Group>
Rutles	<http://dbpedia.org/resource/The_Rutles>
Saints	<http://dbpedia.org/resource/The_Saints_(band)>
Servant	<http://dbpedia.org/resource/The_Servant_(band)>
Shaggs	<http://dbpedia.org/resource/The_Shaggs>
Shirelles	<http://dbpedia.org/resource/The_Shirelles>
Sisters of Mercy	<http://dbpedia.org/resource/The_Sisters_of_Mercy>
Stone Roses	<http://dbpedia.org/resource/The_Stone_Roses>
Stranglers	<http://dbpedia.org/resource/The_Stranglers>
Sugarhill Gang	<http://dbpedia.org/resource/The_Sugarhill_Gang>
Tea Party	<http://dbpedia.org/resource/The_Tea_Party>
Tornadoes	<http://dbpedia.org/resource/The_Tornadoes>
Undertones	<http://dbpedia.org/resource/The_Undertones>
Walkabouts	<http://dbpedia.org/resource/The_Walkabouts>
Wanted	<http://dbpedia.org/resource/The_Wanted>
Thees Uhlmann	<http://dbpedia.org/resource/Thees_Uhlmann>
Therapy?	<http://dbpedia.org/resource/Therapy%3F>
Third Eye Blind	<http://dbpedia.org/resource/Third_Eye_Blind>
Thomas Baltzar	<http://dbpedia.org/resource/Thomas_Baltzar>
Tiken Jah Fakoly	<http://dbpedia.org/resource/Tiken_Jah_Fakoly>
Tim McGraw	<http://dbpedia.org/resource/Tim_McGraw>
Toby Keith	<http://dbpedia.org/resource/Toby_Keith>
Tocotronic	<http://dbpedia.org/resource/Tocotronic>
Tom Barman	<http://dbpedia.org/resource/Tom_Barman>
Tom Gaebel	<http://dbpedia.org/resource/Tom_Gaebel>
Tom Lehrer	<http://dbpedia.org/resource/Tom_Lehrer>
Tom Paxton	<http://dbpedia.org/resource/Tom_Paxton>
Tomasz Stańko	<http://dbpedia.org/resource/Tomasz_Sta%C5%84ko>
Tomasz Stanko	<http://dbpedia.org/resource/Tomasz_Sta%C5%84ko>
Tony OMalley	<http://dbpedia.org/resource/Tony_O'Malley_(musician)>
Tony Omalley	<http://dbpedia.org/resource/Tony_O'Malley_(musician)>
Trace Adkins	<http://dbpedia.org/resource/Trace_Adkins>
Phoenix	<http://dbpedia.org/resource/Transsylvania_Phoenix>
Travis Tritt	<http://dbpedia.org/resource/Travis_Tritt>
Trent Reznor	<http://dbpedia.org/resource/Trent_Reznor>
Trevor Wye	<http://dbpedia.org/resource/Trevor_Wye>
Tuts Washington	<http://dbpedia.org/resource/Tuts_Washington>
Ty Herndon	<http://dbpedia.org/resource/Ty_Herndon>
Ultra Vivid Scene	<http://dbpedia.org/resource/Ultra_Vivid_Scene>
Underoath	<http://dbpedia.org/resource/Underoath>
Van Halen	<http://dbpedia.org/resource/Van_Halen>
Vanda & Young	<http://dbpedia.org/resource/Vanda_&_Young>
Vanilla Ninja	<http://dbpedia.org/resource/Vanilla_Ninja>
Varg Vikernes	<http://dbpedia.org/resource/Varg_Vikernes>
Dame Vera Lynn	<http://dbpedia.org/resource/Vera_Lynn>
Vera Dame Lynn	<http://dbpedia.org/resource/Vera_Lynn>
Vince Mendoza	<http://dbpedia.org/resource/Vince_Mendoza>
Vintersorg	<http://dbpedia.org/resource/Vintersorg>
Wade Mainer	<http://dbpedia.org/resource/Wade_Mainer>
War	<http://dbpedia.org/resource/War_(band)>
Webb Pierce	<http://dbpedia.org/resource/Webb_Pierce>
Wes Borland	<http://dbpedia.org/resource/Wes_Borland>
Weta	<http://dbpedia.org/resource/Weta_(band)>
William	<http://dbpedia.org/resource/Will.i.am>
william	<http://dbpedia.org/resource/Will.i.am>
Will Young	<http://dbpedia.org/resource/Will_Young>
Willie Alexander	<http://dbpedia.org/resource/Willie_Alexander>
Wintersun	<http://dbpedia.org/resource/Wintersun>
Wire	<http://dbpedia.org/resource/Wire_(band)>
Yasmin K	<http://dbpedia.org/resource/Yasmin_K.>
Zoot Woman	<http://dbpedia.org/resource/Zoot_Woman>
Weird Al Yankovic	<http://dbpedia.org/resource/%22Weird_Al%22_Yankovic>
AFI	<http://dbpedia.org/resource/AFI_(band)>
Al Jolson	<http://dbpedia.org/resource/Al_Jolson>
Alan Lomax	<http://dbpedia.org/resource/Alan_Lomax>
Albert E Brumley	<http://dbpedia.org/resource/Albert_E._Brumley>
Alejandro Sanz	<http://dbpedia.org/resource/Alejandro_Sanz>
Amir Khusrow	<http://dbpedia.org/resource/Amir_Khusrow>
Amir Khusro	<http://dbpedia.org/resource/Amir_Khusrow>
Anastacia	<http://dbpedia.org/resource/Anastacia>
Angels & Airwaves	<http://dbpedia.org/resource/Angels_&_Airwaves>
Anna Moffo	<http://dbpedia.org/resource/Anna_Moffo>
Atahualpa Yupanqui	<http://dbpedia.org/resource/Atahualpa_Yupanqui>
Audioslave	<http://dbpedia.org/resource/Audioslave>
Avril Lavigne	<http://dbpedia.org/resource/Avril_Lavigne>
BB King	<http://dbpedia.org/resource/B.B._King>
Riley King	<http://dbpedia.org/resource/B.B._King>
Barbra Streisand	<http://dbpedia.org/resource/Barbra_Streisand>
CBE	<http://dbpedia.org/resource/Barry_Gibb>
Barry Gibb	<http://dbpedia.org/resource/Barry_Gibb>
Bill Wyman	<http://dbpedia.org/resource/Bill_Wyman>
Blink-182	<http://dbpedia.org/resource/Blink-182>
Bloc Party	<http://dbpedia.org/resource/Bloc_Party>
Bob Dylan	<http://dbpedia.org/resource/Bob_Dylan>
KBE	<http://dbpedia.org/resource/Bob_Geldof>
Bob Geldof	<http://dbpedia.org/resource/Bob_Geldof>
Bob Marley	<http://dbpedia.org/resource/Bob_Marley>
Brian Eno	<http://dbpedia.org/resource/Brian_Eno>
Bring Me Horizon	<http://dbpedia.org/resource/Bring_Me_the_Horizon>
Celine Dion	<http://dbpedia.org/resource/Celine_Dion>
Chet Atkins	<http://dbpedia.org/resource/Chet_Atkins>
Chris Joannou	<http://dbpedia.org/resource/Chris_Joannou>
Chuck Berry	<http://dbpedia.org/resource/Chuck_Berry>
Corbin Bleu	<http://dbpedia.org/resource/Corbin_Bleu>
Count Basie	<http://dbpedia.org/resource/Count_Basie>
Daft Punk	<http://dbpedia.org/resource/Daft_Punk>
Dag Nasty	<http://dbpedia.org/resource/Dag_Nasty>
Dave Weckl	<http://dbpedia.org/resource/Dave_Weckl>
Delta Goodrem	<http://dbpedia.org/resource/Delta_Goodrem>
Delta Ann Goodrem	<http://dbpedia.org/resource/Delta_Goodrem>
Devin Townsend	<http://dbpedia.org/resource/Devin_Townsend>
Devin Garret Townsend	<http://dbpedia.org/resource/Devin_Townsend>
Diana Ross	<http://dbpedia.org/resource/Diana_Ross>
Eagles	<http://dbpedia.org/resource/Eagles_(band)>
Electric Light Orchestra	<http://dbpedia.org/resource/Electric_Light_Orchestra>
Elena Gheorghe	<http://dbpedia.org/resource/Elena_Gheorghe>
Elena	<http://dbpedia.org/resource/Elena_Gheorghe>
Eluveitie	<http://dbpedia.org/resource/Eluveitie>
Elvis Costello	<http://dbpedia.org/resource/Elvis_Costello>
Emily Osment	<http://dbpedia.org/resource/Emily_Osment>
Enrique Bunbury	<http://dbpedia.org/resource/Enrique_Bunbury>
Eurythmics	<http://dbpedia.org/resource/Eurythmics>
Fightstar	<http://dbpedia.org/resource/Fightstar>
Frank Sinatra	<http://dbpedia.org/resource/Frank_Sinatra>
Franz Ferdinand	<http://dbpedia.org/resource/Franz_Ferdinand_(band)>
Gabry Ponte	<http://dbpedia.org/resource/Gabry_Ponte>
Garbage	<http://dbpedia.org/resource/Garbage_(band)>
Girls Aloud	<http://dbpedia.org/resource/Girls_Aloud>
Girlschool	<http://dbpedia.org/resource/Girlschool>
Green Day	<http://dbpedia.org/resource/Green_Day>
Helloween	<http://dbpedia.org/resource/Helloween>
Hombres G	<http://dbpedia.org/resource/Hombres_G>
Jason Mraz	<http://dbpedia.org/resource/Jason_Mraz>
Jeff Beck	<http://dbpedia.org/resource/Jeff_Beck>
Joan Baez	<http://dbpedia.org/resource/Joan_Baez>
Joan Chandos Baez	<http://dbpedia.org/resource/Joan_Baez>
John Barry	<http://dbpedia.org/resource/John_Barry_(composer)>
John Cale	<http://dbpedia.org/resource/John_Cale>
John Coltrane	<http://dbpedia.org/resource/John_Coltrane>
John William Coltrane	<http://dbpedia.org/resource/John_Coltrane>
John Joseph Lydon	<http://dbpedia.org/resource/John_Lydon>
John Lydon	<http://dbpedia.org/resource/John_Lydon>
John Williams	<http://dbpedia.org/resource/John_Williams>
Katie Melua	<http://dbpedia.org/resource/Katie_Melua>
Katy Perry	<http://dbpedia.org/resource/Katy_Perry>
Keke Palmer	<http://dbpedia.org/resource/Keke_Palmer>
Kiss	<http://dbpedia.org/resource/Kiss_(band)>
Kraftwerk	<http://dbpedia.org/resource/Kraftwerk>
Kurt Cobain	<http://dbpedia.org/resource/Kurt_Cobain>
Kurt Donald Cobain	<http://dbpedia.org/resource/Kurt_Cobain>
LA Guns	<http://dbpedia.org/resource/L.A._Guns>
Lead Belly	<http://dbpedia.org/resource/Lead_Belly>
Leftfield	<http://dbpedia.org/resource/Leftfield>
Lil Wayne	<http://dbpedia.org/resource/Lil_Wayne>
Lisa Loeb	<http://dbpedia.org/resource/Lisa_Loeb>
Los Fabulosos Cadilacs	<http://dbpedia.org/resource/Los_Fabulosos_Cadillacs>
Face	<http://dbpedia.org/resource/Luz_Casal>
Luz Casal	<http://dbpedia.org/resource/Luz_Casal>
Maki Goto	<http://dbpedia.org/resource/Maki_Goto>
Malice Mizer	<http://dbpedia.org/resource/Malice_Mizer>
Max Weinberg	<http://dbpedia.org/resource/Max_Weinberg>
Meat Loaf	<http://dbpedia.org/resource/Meat_Loaf>
Meat Puppets	<http://dbpedia.org/resource/Meat_Puppets>
Metallica	<http://dbpedia.org/resource/Metallica>
Minor Threat	<http://dbpedia.org/resource/Minor_Threat>
Montserrat Figueras Garcia	<http://dbpedia.org/resource/Montserrat_Figueras>
Montserrat Figueras	<http://dbpedia.org/resource/Montserrat_Figueras>
Morning Musume	<http://dbpedia.org/resource/Morning_Musume>
Morrissey	<http://dbpedia.org/resource/Morrissey>
Move	<http://dbpedia.org/resource/Move_(Japanese_band)>
Mr Review	<http://dbpedia.org/resource/Mr._Review>
New Order	<http://dbpedia.org/resource/New_Order>
Nick Cave	<http://dbpedia.org/resource/Nick_Cave>
Nick Drake	<http://dbpedia.org/resource/Nick_Drake>
Nicholas Rodney Drake	<http://dbpedia.org/resource/Nick_Drake>
Nick Laird-Clowes	<http://dbpedia.org/resource/Nick_Laird-Clowes>
Nicole Scherzinger	<http://dbpedia.org/resource/Nicole_Scherzinger>
Nightwish	<http://dbpedia.org/resource/Nightwish>
No Angels	<http://dbpedia.org/resource/No_Angels>
Norma Waterson	<http://dbpedia.org/resource/Norma_Waterson>
OneRepublic	<http://dbpedia.org/resource/OneRepublic>
Paul Young	<http://dbpedia.org/resource/Paul_Young>
Pearl Jam	<http://dbpedia.org/resource/Pearl_Jam>
Pete Best	<http://dbpedia.org/resource/Pete_Best>
Randolph Peter Best	<http://dbpedia.org/resource/Pete_Best>
Pete Trewavas	<http://dbpedia.org/resource/Pete_Trewavas>
Peter Gabriel	<http://dbpedia.org/resource/Peter_Gabriel>
Queen	<http://dbpedia.org/resource/Queen_(band)>
Radiohead	<http://dbpedia.org/resource/Radiohead>
Randy Rampage	<http://dbpedia.org/resource/Randy_Rampage>
Relient K	<http://dbpedia.org/resource/Relient_K>
Robin Hugh Gibb	<http://dbpedia.org/resource/Robin_Gibb>
Robin Gibb	<http://dbpedia.org/resource/Robin_Gibb>
Roy Harper	<http://dbpedia.org/resource/Roy_Harper>
Sarah Brightman	<http://dbpedia.org/resource/Sarah_Brightman>
Scott Joplin	<http://dbpedia.org/resource/Scott_Joplin>
Sepultura	<http://dbpedia.org/resource/Sepultura>
Sex Pistols	<http://dbpedia.org/resource/Sex_Pistols>
Silverchair	<http://dbpedia.org/resource/Silverchair>
Silverstein	<http://dbpedia.org/resource/Silverstein_(band)>
Slash	<http://dbpedia.org/resource/Slash_(musician)>
Slipknot	<http://dbpedia.org/resource/Slipknot_(band)>
Snoop Dogg	<http://dbpedia.org/resource/Snoop_Dogg>
Sofia Rotaru	<http://dbpedia.org/resource/Sofia_Rotaru>
Sonic Youth	<http://dbpedia.org/resource/Sonic_Youth>
Spice Girls	<http://dbpedia.org/resource/Spice_Girls>
Supergrass	<http://dbpedia.org/resource/Supergrass>
Supertramp	<http://dbpedia.org/resource/Supertramp>
Switchfoot	<http://dbpedia.org/resource/Switchfoot>
Syd Barrett	<http://dbpedia.org/resource/Syd_Barrett>
Roger Keith Barrett	<http://dbpedia.org/resource/Syd_Barrett>
Take That	<http://dbpedia.org/resource/Take_That>
Tangerine Dream	<http://dbpedia.org/resource/Tangerine_Dream>
Tears for Fears	<http://dbpedia.org/resource/Tears_for_Fears>
Adicts	<http://dbpedia.org/resource/The_Adicts>
Ark	<http://dbpedia.org/resource/The_Ark_(band)>
Beach Boys	<http://dbpedia.org/resource/The_Beach_Boys>
Cardigans	<http://dbpedia.org/resource/The_Cardigans>
Chieftains	<http://dbpedia.org/resource/The_Chieftains>
Corrs	<http://dbpedia.org/resource/The_Corrs>
Cranberries	<http://dbpedia.org/resource/The_Cranberries>
Doors	<http://dbpedia.org/resource/The_Doors>
Flaming Lips	<http://dbpedia.org/resource/The_Flaming_Lips>
Go-Betweens	<http://dbpedia.org/resource/The_Go-Betweens>
Jackson 5	<http://dbpedia.org/resource/The_Jackson_5>
Kinks	<http://dbpedia.org/resource/The_Kinks>
Kooks	<http://dbpedia.org/resource/The_Kooks>
Libertines	<http://dbpedia.org/resource/The_Libertines>
Offspring	<http://dbpedia.org/resource/The_Offspring>
Police	<http://dbpedia.org/resource/The_Police>
Quarrymen	<http://dbpedia.org/resource/The_Quarrymen>
Residents	<http://dbpedia.org/resource/The_Residents>
Verve	<http://dbpedia.org/resource/The_Verve>
Waterboys	<http://dbpedia.org/resource/The_Waterboys>
Yardbirds	<http://dbpedia.org/resource/The_Yardbirds>
Thin Lizzy	<http://dbpedia.org/resource/Thin_Lizzy>
Tom Waits	<http://dbpedia.org/resource/Tom_Waits>
Tony Levin	<http://dbpedia.org/resource/Tony_Levin>
Toy Dolls	<http://dbpedia.org/resource/Toy_Dolls>
Trans-Siberian Orchestra	<http://dbpedia.org/resource/Trans-Siberian_Orchestra>
Violetta Villas	<http://dbpedia.org/resource/Violetta_Villas>
Wolfmother	<http://dbpedia.org/resource/Wolfmother>
Woody Guthrie	<http://dbpedia.org/resource/Woody_Guthrie>
Yazoo	<http://dbpedia.org/resource/Yazoo_(band)>
Yes	<http://dbpedia.org/resource/Yes_(band)>
Yumi Matsutoya	<http://dbpedia.org/resource/Yumi_Matsutoya>
Ilhan Mimaroglu	<http://dbpedia.org/resource/%C4%B0lhan_Mimaro%C4%9Flu>
N Sync	<http://dbpedia.org/resource/'N_Sync>
14 Iced Bears	<http://dbpedia.org/resource/14_Iced_Bears>
1964 Tribute	<http://dbpedia.org/resource/1964_the_Tribute>
2002	<http://dbpedia.org/resource/2002_(band)>
28 Costumes	<http://dbpedia.org/resource/28_Costumes>
2NE1	<http://dbpedia.org/resource/2NE1>
3Deep	<http://dbpedia.org/resource/3Deep>
3 Daft Monkeys	<http://dbpedia.org/resource/3_Daft_Monkeys>
